,id,pergunta,resposta,item
2841,91,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2842,92,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2843,93,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2844,94,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2845,95,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2846,96,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2847,97,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2848,98,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2849,99,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2850,100,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2851,101,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2852,102,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2853,103,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2854,104,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2855,105,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2856,106,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2857,107,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2858,108,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2859,109,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2860,110,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2861,111,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2862,112,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2863,113,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2864,114,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2865,115,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2866,116,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2867,117,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2868,118,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2869,119,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Importante ou muito importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Importante ou muito importante
2870,120,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Neutro,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Neutro
2871,121,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
2872,122,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho],Nada ou pouco importante,Quais atributos  do vinho influenciam na hora de comprar? Assinale de acordo com o grau de importância. [Tempo em barril de carvalho] Nada ou pouco importante
